,index,Offer_vol,Bid_vol,Accepted_offer_vol,Accepted_bid_vol
26791,2017071210,50761.500,-48906.000,621.042,-196.847
26792,2017071211,49710.500,-48202.500,634.302,-166.358
26793,2017071212,49632.000,-48479.000,558.839,-219.682
26794,2017071213,49639.000,-48851.500,271.312,-136.883
26795,2017071214,49065.000,-49036.000,216.366,-109.585
26796,2017071215,48301.000,-48794.000,117.254,-228.455
26797,2017071216,47697.500,-49065.000,6.551,-90.783
26798,2017071217,47762.000,-49077.000,39.673,-127.500
26799,2017071218,47512.500,-49084.000,1.112,-161.789
26800,2017071219,47454.000,-49085.000,53.167,-140.101
26801,2017071220,47454.000,-49085.000,15.001,-201.011
26802,2017071221,47547.000,-48973.500,23.718,-330.735
26803,2017071222,47551.000,-48972.500,0.009,-349.759
26804,2017071223,47553.000,-48970.500,0.000,-378.507
26805,2017071224,47475.000,-48954.000,0.000,-392.796
26806,2017071225,47379.000,-48965.500,0.000,-314.003
26807,2017071226,47382.000,-48835.000,35.335,-274.207
26808,2017071227,47490.000,-48834.000,153.337,-182.719
26809,2017071228,47392.500,-48836.000,199.921,-175.001
26810,2017071229,47393.500,-48837.000,22.321,-183.983
26811,2017071230,47347.000,-48978.000,10.329,-285.333
26812,2017071231,47347.500,-48977.500,0.000,-591.021
26813,2017071232,47349.000,-49085.000,26.532,-534.549
26814,2017071233,47311.500,-49129.500,4.032,-316.721
26815,2017071234,47253.000,-49186.500,67.615,-241.403
26816,2017071235,47239.500,-49292.000,101.552,-208.433
26817,2017071236,47116.000,-49412.000,137.000,-237.042
26818,2017071237,47056.000,-49218.000,125.000,-507.075
26819,2017071238,47053.000,-49219.000,115.000,-418.113
26820,2017071239,47044.500,-49219.500,143.858,-382.083
26821,2017071240,47041.000,-49220.000,131.567,-217.217
26822,2017071241,47147.000,-49223.500,153.366,-126.863
26823,2017071242,47249.000,-49084.000,353.500,-245.726
26824,2017071243,47258.000,-49044.500,397.500,-352.146
26825,2017071244,47251.500,-49033.500,332.833,-399.133
26826,2017071245,47245.500,-49036.000,233.250,-496.664
26827,2017071246,47615.500,-48986.000,239.321,-511.854
26828,2017071247,48778.500,-48995.000,254.417,-299.034
26829,2017071248,49233.000,-48600.000,306.925,-214.217
26830,201707131,50083.000,-49222.500,200.766,-71.593
26831,201707132,50080.000,-49042.500,138.530,-33.249
26832,201707133,50158.000,-49042.500,141.617,-2.067
26833,201707134,50188.500,-48911.500,136.508,-51.833
26834,201707135,50252.500,-48881.000,110.233,-161.096
26835,201707136,50340.000,-48818.000,145.753,-165.011
26836,201707137,50339.500,-48573.500,330.958,-59.386
26837,201707138,50339.500,-48573.500,306.950,-87.833
26838,201707139,50365.500,-48238.000,359.320,-66.713
26839,2017071310,50305.000,-48212.000,352.225,-41.558
26840,2017071311,49253.000,-47749.500,324.298,-39.417
26841,2017071312,49182.500,-47749.500,329.386,-69.825
26842,2017071313,49183.500,-48208.500,170.702,-56.137
26843,2017071314,48613.000,-48962.500,113.761,-232.972
26844,2017071315,47840.500,-49159.000,152.616,-201.974
26845,2017071316,47330.000,-49157.500,165.470,-53.625
26846,2017071317,47498.000,-49259.500,174.772,-77.842
26847,2017071318,47212.500,-49261.000,130.000,-248.888
26848,2017071319,47174.000,-49248.000,160.356,-408.727
26849,2017071320,47171.500,-49246.500,130.015,-426.402
26850,2017071321,47217.500,-49242.000,130.000,-243.268
26851,2017071322,47222.000,-49172.000,147.850,-297.489
26852,2017071323,47280.000,-49055.000,142.333,-300.043
26853,2017071324,47207.500,-49042.000,60.600,-284.415
26854,2017071325,47217.500,-49035.500,0.000,-396.308
26855,2017071326,47221.000,-49029.000,0.000,-530.764
26856,2017071327,47226.500,-49027.500,0.000,-481.188
26857,2017071328,47256.000,-49025.500,0.047,-686.926
26858,2017071329,47292.500,-49005.000,50.799,-701.825
26859,2017071330,47294.500,-48794.000,48.658,-686.583
26860,2017071331,47296.000,-48793.500,38.689,-515.637
26861,2017071332,47296.500,-48791.000,4.301,-502.762
26862,2017071333,47298.000,-49020.000,81.698,-230.885
26863,2017071334,47231.500,-49018.500,482.961,-24.217
26864,2017071335,47231.000,-49105.500,712.121,-0.792
26865,2017071336,47099.000,-49225.500,856.930,-47.792
26866,2017071337,47042.500,-49036.000,588.393,-63.577
26867,2017071338,47004.000,-49032.000,456.491,-155.700
26868,2017071339,47002.500,-49030.000,274.663,-268.687
26869,2017071340,47000.500,-49033.000,254.896,-331.777
26870,2017071341,47073.500,-48994.500,128.308,-390.143
26871,2017071342,47118.000,-48982.500,178.221,-303.395
26872,2017071343,47124.000,-48983.500,143.921,-304.315
26873,2017071344,47158.000,-48986.500,130.000,-589.967
26874,2017071345,47191.000,-48874.000,130.000,-435.038
26875,2017071346,47611.000,-48873.500,145.593,-648.578
26876,2017071347,49448.000,-48997.000,425.681,-408.700
26877,2017071348,49653.500,-48594.500,634.616,-373.606
26878,201707141,50304.000,-49156.000,587.174,-486.174
26879,201707142,50479.000,-48976.000,473.194,-479.052
26880,201707143,50817.000,-48700.500,478.732,-411.046
26881,201707144,50859.000,-48653.000,414.633,-627.910
26882,201707145,50978.500,-48624.000,426.542,-470.633
26883,201707146,51030.500,-48502.000,421.117,-467.092
26884,201707147,51031.000,-48444.500,313.167,-349.467
26885,201707148,51040.500,-48444.500,269.000,-344.500
26886,201707149,51057.500,-48460.500,325.875,-289.292
26887,2017071410,51031.000,-48434.500,351.783,-286.675
26888,2017071411,49980.000,-47774.500,367.092,-373.133
26889,2017071412,49980.000,-47847.000,433.650,-179.875
26890,2017071413,49919.500,-48083.000,430.683,-137.063
26891,2017071414,49656.000,-48656.000,371.972,-436.746
26892,2017071415,48980.000,-48869.500,325.596,-590.243
26893,2017071416,48100.000,-48884.000,179.505,-264.788
26894,2017071417,48095.000,-48886.000,78.330,-91.508
26895,2017071418,47752.000,-48994.500,211.873,-95.650
26896,2017071419,47721.000,-48993.000,200.146,-75.003
26897,2017071420,47771.500,-48863.500,95.888,-164.472
26898,2017071421,47774.000,-48924.000,52.833,-184.961
26899,2017071422,47742.500,-48933.500,256.384,-82.328
26900,2017071423,47771.500,-48934.500,198.317,-69.500
26901,2017071424,47687.000,-48932.000,356.308,-47.500
26902,2017071425,47700.000,-48890.500,90.217,-238.969
26903,2017071426,47706.500,-48987.000,0.000,-429.579
26904,2017071427,47562.500,-48881.500,26.100,-978.144
26905,2017071428,47639.000,-48880.000,0.000,-950.863
26906,2017071429,47567.000,-48864.500,0.000,-1168.323
26907,2017071430,47669.500,-48863.500,0.000,-977.695
26908,2017071431,47595.500,-48745.500,0.001,-845.916
26909,2017071432,47596.000,-48745.000,94.536,-549.621
26910,2017071433,47622.000,-48988.500,34.486,-431.936
26911,2017071434,47521.000,-48988.500,11.200,-460.008
26912,2017071435,47715.000,-49221.500,2.421,-430.123
26913,2017071436,47503.500,-49348.000,87.760,-410.099
26914,2017071437,47436.000,-49063.000,109.245,-313.578
26915,2017071438,47396.500,-49068.500,91.483,-270.242
26916,2017071439,47392.500,-49070.000,77.633,-280.500
26917,2017071440,47391.000,-49070.500,95.008,-262.425
26918,2017071441,47498.500,-49084.000,160.362,-253.627
26919,2017071442,47540.000,-49049.500,194.192,-371.836
26920,2017071443,47536.000,-49045.500,141.588,-406.009
26921,2017071444,47526.500,-49033.500,196.110,-394.387
26922,2017071445,47523.500,-49035.500,204.206,-505.193
26923,2017071446,48163.000,-49035.500,237.059,-773.046
26924,2017071447,49744.500,-49118.500,321.376,-420.367
26925,2017071448,50085.500,-48502.500,430.110,-500.088
26926,201707151,50602.500,-49113.500,401.417,-513.950
26927,201707152,50666.500,-49113.500,322.774,-470.241
26928,201707153,50816.500,-49132.000,418.975,-214.376
26929,201707154,50791.000,-49003.000,478.833,-320.367
26930,201707155,50792.500,-48989.500,737.626,-474.121
26931,201707156,51123.500,-48850.500,481.438,-424.216
26932,201707157,51123.000,-48640.000,478.966,-505.871
26933,201707158,51123.000,-48566.000,399.243,-485.975
26934,201707159,51179.500,-48334.000,460.411,-453.618
26935,2017071510,51227.500,-48190.500,558.809,-354.695
26936,2017071511,50180.500,-47507.500,451.428,-345.692
26937,2017071512,50181.000,-47626.500,478.049,-312.250
26938,2017071513,50107.000,-47671.000,614.748,-280.337
26939,2017071514,49999.000,-47892.500,634.786,-364.786
26940,2017071515,49920.500,-48296.500,552.782,-254.717
26941,2017071516,49536.500,-48308.500,573.449,-111.552
26942,2017071517,49366.500,-48342.500,582.212,-446.091
26943,2017071518,48896.500,-48352.500,475.520,-207.009
26944,2017071519,48761.500,-48362.500,489.758,-166.120
26945,2017071520,48667.000,-48365.500,481.993,-234.872
26946,2017071521,48673.000,-48360.500,428.058,-330.917
26947,2017071522,48673.000,-48332.500,326.726,-446.538
26948,2017071523,48675.500,-48333.500,162.681,-383.681
26949,2017071524,48597.000,-48332.000,108.661,-424.911
26950,2017071525,48630.000,-48332.000,69.073,-533.198
26951,2017071526,48732.000,-48366.000,268.975,-600.938
26952,2017071527,48781.500,-48348.000,449.877,-781.109
26953,2017071528,48991.000,-48226.000,490.676,-806.493
26954,2017071529,49115.500,-48187.000,692.967,-824.870
26955,2017071530,49131.000,-48062.500,751.603,-970.450
26956,2017071531,49132.000,-48086.500,1146.493,-1002.632
26957,2017071532,49133.000,-48086.500,1173.485,-921.459
26958,2017071533,49134.500,-48201.500,1080.200,-983.126
26959,2017071534,49068.500,-48172.500,1197.348,-963.608
26960,2017071535,48947.000,-48172.500,995.411,-1044.260
26961,2017071536,48827.000,-48249.500,878.600,-1072.744
26962,2017071537,48773.000,-48054.500,1014.684,-1077.939
26963,2017071538,48773.000,-48055.000,855.178,-1036.615
26964,2017071539,48820.500,-48113.500,947.595,-974.276
26965,2017071540,48819.500,-47824.500,1001.231,-861.631
26966,2017071541,48895.500,-47821.500,943.302,-891.294
26967,2017071542,48894.500,-47820.500,862.071,-647.367
26968,2017071543,48958.500,-47970.000,1000.056,-616.886
26969,2017071544,49102.500,-47970.000,1020.341,-483.649
26970,2017071545,49098.500,-47969.000,753.938,-610.964
26971,2017071546,49458.500,-47969.000,777.637,-586.163
26972,2017071547,51076.500,-47996.000,1050.273,-160.329
26973,2017071548,51203.500,-47833.500,1195.687,-177.165
26974,201707161,51938.000,-48430.500,1065.949,-240.567
26975,201707162,51938.000,-48376.000,1034.150,-209.483
26976,201707163,51939.000,-48376.000,1282.849,-195.446
26977,201707164,51938.500,-48376.000,1243.287,-180.761
26978,201707165,51934.500,-48573.000,1196.507,-197.801
26979,201707166,51779.000,-48573.000,830.073,-42.471
26980,201707167,51779.500,-48572.000,874.893,-78.656
26981,201707168,51784.500,-48517.500,921.536,-46.474
26982,201707169,51811.000,-48543.500,944.974,-0.114
26983,2017071610,51785.000,-48517.500,1095.842,-11.233
26984,2017071611,50736.000,-47876.500,1096.842,-15.500
26985,2017071612,50786.000,-47706.500,1164.883,-25.083
26986,2017071613,50786.500,-47706.500,1206.567,-15.000
26987,2017071614,50622.500,-47785.500,1013.006,-76.301
26988,2017071615,50365.500,-47956.500,777.166,-315.887
26989,2017071616,50180.500,-48011.000,678.840,-257.019
26990,2017071617,50209.500,-48125.000,577.902,-597.741
26991,2017071618,49650.000,-48250.500,510.433,-343.176
26992,2017071619,49616.000,-48177.000,519.697,-575.562
26993,2017071620,49335.500,-48239.500,499.403,-430.478
26994,2017071621,49186.500,-48239.500,626.016,-377.891
26995,2017071622,49200.000,-48253.000,759.072,-363.250
26996,2017071623,49197.000,-48255.500,827.658,-369.727
26997,2017071624,49127.500,-48260.500,986.771,-470.542
26998,2017071625,49128.500,-48260.000,1082.917,-621.874
26999,2017071626,49129.000,-48260.000,1179.702,-599.192
27000,2017071627,49229.500,-48259.500,1261.750,-679.672
27001,2017071628,49430.000,-48148.500,1104.131,-694.831
27002,2017071629,49308.500,-48015.000,1052.677,-794.117
27003,2017071630,49231.500,-47996.500,1006.363,-844.908
27004,2017071631,49229.000,-47966.500,896.539,-887.482
27005,2017071632,49229.500,-48022.000,838.217,-899.836
27006,2017071633,49011.500,-48215.000,795.451,-866.066
27007,2017071634,48958.500,-48240.000,943.454,-849.842
27008,2017071635,48992.000,-48241.000,1131.365,-800.158
27009,2017071636,48802.500,-48519.000,1230.541,-766.933
27010,2017071637,48734.000,-48443.000,1274.890,-747.943
27011,2017071638,48641.000,-48400.500,1231.774,-748.403
27012,2017071639,48369.000,-48362.000,903.838,-712.034
27013,2017071640,48335.000,-48459.500,837.319,-593.305
27014,2017071641,48411.000,-48515.000,779.392,-522.720
27015,2017071642,48352.500,-48514.000,803.353,-590.814
27016,2017071643,48338.000,-48529.500,758.575,-504.222
27017,2017071644,48334.000,-48506.000,633.422,-296.163
27018,2017071645,48739.500,-48478.000,733.088,-252.899
27019,2017071646,49387.000,-48415.500,786.885,-434.583
27020,2017071647,50821.500,-48692.000,828.184,-413.920
27021,2017071648,50735.500,-48441.000,697.939,-639.134
27022,201707171,51348.000,-49031.500,793.088,-722.110
27023,201707172,51347.500,-48839.500,735.134,-779.677
27024,201707173,51498.500,-48691.000,782.043,-725.993
27025,201707174,51498.000,-48691.000,874.559,-821.127
27026,201707175,51501.000,-48691.000,880.799,-922.581
27027,201707176,51501.000,-48691.000,824.085,-862.321
27028,201707177,51502.000,-48893.500,812.965,-864.730
27029,201707178,51506.500,-48792.500,743.406,-810.480
27030,201707179,51533.000,-48818.500,750.551,-724.461
27031,2017071710,51485.000,-48792.500,641.714,-707.982
27032,2017071711,50386.000,-48237.500,810.561,-742.633
27033,2017071712,50252.000,-48237.500,998.404,-873.331
27034,2017071713,50118.500,-48452.000,1171.363,-715.454
27035,2017071714,49547.500,-48758.000,902.673,-593.471
27036,2017071715,48549.000,-49142.000,294.601,-566.517
27037,2017071716,47533.500,-49135.500,137.567,-550.057
27038,2017071717,48027.000,-49135.000,17.125,-555.065
27039,2017071718,47799.500,-49156.500,0.000,-615.053
27040,2017071719,47802.500,-49234.500,0.000,-801.447
27041,2017071720,47820.000,-49323.000,0.000,-893.494
27042,2017071721,47803.500,-49318.000,0.017,-773.046
27043,2017071722,47954.500,-49001.000,0.000,-644.564
27044,2017071723,47886.000,-48983.000,0.000,-485.219
27045,2017071724,47770.500,-49032.000,0.020,-626.361
27046,2017071725,47734.500,-49077.000,0.000,-599.970
27047,2017071726,47744.500,-49051.000,11.250,-676.184
27048,2017071727,47750.500,-48966.000,15.250,-417.824
27049,2017071728,47755.500,-48964.500,15.583,-476.608
27050,2017071729,47762.000,-48961.000,28.167,-412.388
27051,2017071730,47748.500,-49178.000,91.638,-258.437
27052,2017071731,47815.500,-49039.000,4.038,-408.621
27053,2017071732,47787.500,-49033.500,222.448,-195.471
27054,2017071733,47790.500,-49073.000,217.550,-188.936
27055,2017071734,47788.500,-49269.000,276.789,-139.669
27056,2017071735,47763.000,-49319.000,188.458,-126.444
27057,2017071736,47593.000,-49442.000,114.969,-120.407
27058,2017071737,47456.500,-49296.500,128.741,-189.683
27059,2017071738,47449.500,-49297.500,172.351,-244.372
27060,2017071739,47456.500,-49353.000,277.181,-98.826
27061,2017071740,47391.500,-49389.000,213.604,-106.963
27062,2017071741,47406.000,-49353.000,181.483,-128.358
27063,2017071742,47476.500,-49349.000,167.333,-164.977
27064,2017071743,47605.000,-49316.000,206.900,-260.948
27065,2017071744,47596.000,-49256.500,205.780,-221.503
27066,2017071745,47848.000,-49260.500,275.917,-171.866
27067,2017071746,48301.000,-49221.000,329.076,-459.171
27068,2017071747,50091.500,-49339.500,401.136,-266.558
27069,2017071748,49849.000,-48818.500,391.985,-354.742
27070,201707181,50675.500,-49380.500,317.343,-253.575
27071,201707182,50651.000,-49259.000,265.375,-143.307
27072,201707183,50652.500,-49259.000,283.223,-166.086
27073,201707184,50652.000,-49270.000,290.440,-173.436
27074,201707185,50731.500,-49194.500,319.943,-110.810
27075,201707186,50733.500,-49061.500,297.196,-88.952
27076,201707187,50889.000,-49029.000,181.538,-92.068
27077,201707188,50890.500,-48874.500,228.552,-127.725
27078,201707189,50917.000,-48951.000,168.820,-114.142
27079,2017071810,50891.000,-48925.000,155.083,-152.541
27080,2017071811,49835.500,-48402.500,205.873,-99.619
27081,2017071812,49761.500,-48547.000,198.633,-266.479
27082,2017071813,49607.000,-48688.000,221.660,-574.466
27083,2017071814,49242.000,-49136.500,80.584,-273.089
27084,2017071815,48555.500,-49295.500,0.000,-297.773
27085,2017071816,47926.000,-49322.000,16.500,-196.269
27086,2017071817,48086.000,-49349.500,53.114,-41.175
27087,2017071818,47802.500,-49358.000,10.828,-8.686
27088,2017071819,47802.000,-49360.000,35.151,-0.867
27089,2017071820,47812.500,-49359.000,46.465,-140.781
27090,2017071821,47891.500,-49358.000,7.333,-295.904
27091,2017071822,47945.500,-49251.500,0.000,-593.949
27092,2017071823,47966.500,-49190.000,9.709,-452.146
27093,2017071824,47941.500,-49162.000,10.444,-568.769
27094,2017071825,47875.500,-49069.000,0.000,-598.538
27095,2017071826,47917.000,-49057.500,0.000,-437.945
27096,2017071827,47991.000,-49136.500,0.000,-455.760
27097,2017071828,47972.500,-49136.500,6.690,-566.644
27098,2017071829,47955.000,-48970.000,0.000,-362.821
27099,2017071830,47958.000,-48970.000,0.000,-390.379
27100,2017071831,47960.000,-49069.000,0.001,-467.116
27101,2017071832,47927.000,-49074.000,51.153,-397.764
27102,2017071833,47937.000,-49135.500,95.023,-82.170
27103,2017071834,47888.000,-49155.500,157.865,-84.351
27104,2017071835,47887.000,-49129.000,102.323,-316.310
27105,2017071836,47747.000,-49304.500,210.417,-508.777
27106,2017071837,47606.500,-49110.000,44.175,-255.999
27107,2017071838,47606.500,-49110.500,0.675,-346.221
27108,2017071839,47970.500,-49102.500,0.000,-615.120
27109,2017071840,47967.500,-48762.500,0.000,-736.892
27110,2017071841,48265.500,-48771.000,48.196,-460.618
27111,2017071842,48255.500,-48770.000,128.979,-307.121
27112,2017071843,48335.000,-48838.000,320.144,-260.421
27113,2017071844,48330.500,-48645.500,548.005,-482.465
27114,2017071845,48315.000,-48492.000,617.550,-419.109
27115,2017071846,48928.500,-48546.500,517.147,-569.177
27116,2017071847,50675.500,-48671.000,590.286,-589.290
27117,2017071848,50593.000,-48381.000,759.276,-748.110
27118,201707191,51650.000,-48943.000,611.175,-547.761
27119,201707192,51692.500,-48664.000,710.974,-520.720
27120,201707193,51844.500,-48531.500,791.350,-523.537
27121,201707194,51844.000,-48476.000,737.750,-419.608
27122,201707195,51929.500,-48476.000,706.131,-477.586
27123,201707196,51889.500,-48646.000,680.453,-655.946
27124,201707197,51889.000,-48646.000,748.077,-642.829
27125,201707198,51889.000,-48646.000,929.469,-667.834
27126,201707199,51914.500,-48672.000,1198.914,-589.569
27127,2017071910,51883.500,-48641.000,1352.665,-556.133
27128,2017071911,50831.000,-48023.500,1306.195,-548.200
27129,2017071912,50881.000,-47853.500,1566.566,-610.760
27130,2017071913,50881.000,-48129.000,1473.616,-712.046
27131,2017071914,50126.000,-48415.000,1129.030,-563.183
27132,2017071915,48992.000,-48634.500,931.435,-671.970
27133,2017071916,48531.500,-48750.000,1104.573,-723.939
27134,2017071917,48569.000,-48896.500,1060.708,-702.667
27135,2017071918,48213.500,-48914.500,1091.289,-603.417
27136,2017071919,48391.000,-48907.500,1139.925,-495.595
27137,2017071920,48323.000,-48906.000,1109.708,-414.787
27138,2017071921,48328.000,-48840.000,1163.644,-473.933
27139,2017071922,48331.500,-48803.500,1262.847,-484.290
27140,2017071923,48336.500,-48797.000,1363.524,-556.592
27141,2017071924,48515.000,-48795.000,1363.052,-678.325
27142,2017071925,48532.500,-48695.000,1397.419,-771.651
27143,2017071926,48493.500,-48679.000,1316.590,-736.717
27144,2017071927,48412.500,-48679.000,1598.439,-839.790
27145,2017071928,48365.000,-48776.500,1681.039,-952.075
27146,2017071929,48192.500,-48776.500,1509.519,-862.598
27147,2017071930,48185.500,-48774.000,1491.038,-934.784
27148,2017071931,48185.500,-48829.000,1006.636,-647.722
27149,2017071932,48353.500,-48856.500,1067.492,-18.842
27150,2017071933,48355.500,-49249.000,303.900,-321.755
27151,2017071934,47817.500,-49253.000,158.283,-78.517
27152,2017071935,47811.000,-49255.500,1318.045,-532.333
27153,2017071936,47648.000,-49392.500,1050.200,-462.543
27154,2017071937,47590.500,-49198.000,840.433,-593.442
27155,2017071938,47583.000,-49193.000,764.233,-654.384
27156,2017071939,47626.000,-49193.500,646.567,-408.134
27157,2017071940,47622.500,-49171.000,522.083,-138.823
27158,2017071941,47657.000,-49160.000,582.083,-198.299
27159,2017071942,47680.000,-49177.500,591.795,-285.844
27160,2017071943,47678.500,-49178.000,579.679,-80.183
27161,2017071944,47671.500,-49187.500,458.750,-45.717
27162,2017071945,47871.000,-49159.000,358.783,-240.489
27163,2017071946,48688.500,-49043.000,320.500,-246.677
27164,2017071947,50413.500,-49090.500,673.067,-38.123
27165,2017071948,50170.000,-49002.500,648.955,0.000
27166,201707201,50995.000,-49161.500,621.482,-10.652
27167,201707202,51038.000,-48747.500,597.577,-96.502
27168,201707203,51116.000,-48725.000,616.320,-24.774
27169,201707204,51171.500,-48725.500,476.148,-68.691
27170,201707205,51400.500,-48726.500,466.321,-59.673
27171,201707206,51420.000,-48671.000,408.830,-122.254
27172,201707207,51428.500,-48552.000,430.477,-175.761
27173,201707208,51468.500,-48584.500,546.375,-90.508
27174,201707209,51521.000,-48570.500,856.399,-38.875
27175,2017072010,51324.500,-48594.500,722.528,-27.209
27176,2017072011,50217.500,-47934.000,536.031,-30.322
27177,2017072012,50155.000,-48216.000,541.876,-152.081
27178,2017072013,49911.000,-48239.000,500.501,-420.852
27179,2017072014,49400.000,-48616.000,357.608,-456.835
27180,2017072015,48269.000,-48873.500,488.917,-102.496
27181,2017072016,47599.500,-48873.000,454.500,-75.336
27182,2017072017,47604.500,-48788.000,361.250,-130.126
27183,2017072018,47307.000,-48779.500,360.000,-344.886
27184,2017072019,47327.500,-48823.000,360.000,-399.605
27185,2017072020,47240.000,-48807.000,360.000,-358.079
27186,2017072021,47231.000,-48903.000,360.004,-456.375
27187,2017072022,47230.500,-48867.500,360.000,-510.263
27188,2017072023,47245.500,-48854.500,360.217,-540.420
27189,2017072024,47244.500,-48853.000,360.000,-462.922
27190,2017072025,47279.000,-49135.500,360.051,-489.896
27191,2017072026,47292.000,-49097.000,360.000,-922.733
27192,2017072027,47324.500,-49086.000,302.956,-1155.860
27193,2017072028,47326.000,-49197.500,139.881,-1458.042
27194,2017072029,47472.500,-49209.500,115.417,-1312.226
27195,2017072030,47750.000,-48997.000,115.000,-1153.414
27196,2017072031,47916.500,-48607.000,115.000,-786.768
27197,2017072032,47830.000,-48695.500,59.600,-857.849
27198,2017072033,47730.500,-48849.500,42.991,-732.959
27199,2017072034,47484.500,-49025.500,147.723,-548.185
27200,2017072035,47417.500,-49246.500,40.455,-266.225
27201,2017072036,47173.000,-49247.500,0.017,-308.814
27202,2017072037,47218.500,-49051.500,10.100,-486.558
27203,2017072038,47151.500,-49066.500,17.100,-609.529
27204,2017072039,47147.500,-49074.500,132.035,-569.531
27205,2017072040,47174.500,-49075.000,6.490,-399.467
27206,2017072041,47162.000,-49060.500,0.000,-456.644
27207,2017072042,47228.500,-48908.500,0.000,-502.422
27208,2017072043,47348.500,-48902.000,54.167,-570.125
27209,2017072044,47341.500,-48765.500,140.028,-660.951
27210,2017072045,47767.000,-48767.500,90.815,-676.932
27211,2017072046,48478.000,-48759.500,90.118,-584.646
27212,2017072047,49835.000,-48334.000,159.481,-456.112
27213,2017072048,50067.000,-48320.000,329.567,-519.339
27214,201707211,50785.000,-48450.500,556.139,-183.882
27215,201707212,50788.000,-48457.000,529.937,-147.750
27216,201707213,50916.000,-48454.000,597.343,-140.801
27217,201707214,51006.500,-48273.000,369.208,-107.000
27218,201707215,51161.500,-48133.500,388.134,-157.316
27219,201707216,51337.500,-47969.000,325.243,-153.571
27220,201707217,51409.000,-48136.000,353.616,-152.011
27221,201707218,51334.500,-48041.000,298.925,-322.285
27222,201707219,51361.000,-48067.000,291.500,-202.419
27223,2017072110,51409.500,-48041.000,300.525,-286.621
27224,2017072111,50333.500,-47344.000,291.583,-203.943
27225,2017072112,50262.500,-47609.500,322.961,-295.937
27226,2017072113,49890.000,-47737.000,196.554,-540.868
27227,2017072114,49603.500,-47749.000,145.228,-515.269
27228,2017072115,49110.500,-48234.500,288.507,-701.207
27229,2017072116,48523.500,-48316.000,381.334,-722.081
27230,2017072117,48195.500,-48348.500,334.576,-684.908
27231,2017072118,47864.000,-48364.500,256.597,-652.309
27232,2017072119,47912.000,-48361.500,181.497,-456.461
27233,2017072120,48014.000,-48208.000,174.117,-312.224
27234,2017072121,47984.000,-48206.500,167.729,-239.131
27235,2017072122,47985.500,-48206.500,175.148,-293.750
27236,2017072123,48390.500,-48325.000,318.452,-349.816
27237,2017072124,48365.000,-48323.500,351.400,-455.077
27238,2017072125,48370.000,-48295.500,371.502,-332.933
27239,2017072126,48478.000,-48291.000,646.987,-212.258
27240,2017072127,48555.000,-48290.500,758.015,-215.679
27241,2017072128,48713.500,-48227.500,1174.641,-403.239
27242,2017072129,48725.000,-48216.500,1101.156,-454.217
27243,2017072130,48559.500,-48208.500,965.126,-389.104
27244,2017072131,48717.000,-48188.000,413.072,-180.741
27245,2017072132,48122.000,-47822.500,529.433,-100.617
27246,2017072133,48123.500,-47971.500,499.022,-125.846
27247,2017072134,48023.500,-48263.000,596.267,-304.592
27248,2017072135,47890.500,-48262.500,606.071,-292.628
27249,2017072136,47684.500,-48439.500,608.397,-341.906
27250,2017072137,47623.000,-48244.500,591.708,-406.183
27251,2017072138,47657.000,-48381.000,558.989,-414.622
27252,2017072139,48129.500,-48497.000,461.458,-490.670
27253,2017072140,47976.000,-48300.000,634.975,-756.011
27254,2017072141,48011.500,-48327.500,410.240,-452.096
27255,2017072142,48183.000,-48328.000,411.873,-426.348
27256,2017072143,48303.500,-48322.500,551.112,-345.184
27257,2017072144,48381.000,-48260.000,615.717,-262.311
27258,2017072145,48745.500,-48266.000,557.256,-356.584
27259,2017072146,49123.000,-48184.500,554.142,-211.088
27260,2017072147,50626.500,-47955.500,837.728,-281.458
27261,2017072148,50393.000,-47730.000,907.189,-220.125
27262,201707221,51004.000,-48323.000,734.919,-223.544
27263,201707222,51237.500,-48324.500,890.746,-283.250
27264,201707223,51287.000,-48014.500,906.905,-347.126
27265,201707224,51287.000,-48013.500,940.312,-348.060
27266,201707225,51320.500,-48013.500,1191.450,-317.884
27267,201707226,51347.500,-47890.000,1130.358,-286.468
27268,201707227,51436.000,-47858.500,1263.561,-436.059
27269,201707228,51436.500,-47770.000,1252.500,-382.591
27270,201707229,51413.000,-47966.500,1314.265,-324.784
27271,2017072210,51367.500,-48041.000,1333.357,-308.024
27272,2017072211,50220.500,-47450.500,1101.299,-294.474
27273,2017072212,50212.000,-47569.500,964.738,-245.451
27274,2017072213,50185.000,-47569.500,752.570,-167.925
27275,2017072214,50073.500,-47712.500,574.201,-161.891
27276,2017072215,49788.000,-48130.500,420.604,-172.112
27277,2017072216,49239.500,-48272.500,417.517,-142.374
27278,2017072217,49268.000,-48319.500,294.009,-502.312
27279,2017072218,48334.500,-48610.500,302.415,-423.787
27280,2017072219,47665.500,-48667.000,223.850,-247.233
27281,2017072220,47652.500,-48630.000,181.750,-374.242
27282,2017072221,47650.000,-48668.000,96.606,-395.209
27283,2017072222,47813.500,-48672.500,75.557,-423.982
27284,2017072223,47907.000,-48672.500,35.007,-365.317
27285,2017072224,47994.000,-48567.500,9.412,-449.039
27286,2017072225,47992.000,-48471.000,92.839,-372.920
27287,2017072226,47940.500,-48468.000,224.506,-223.049
27288,2017072227,48354.500,-48474.500,556.703,-226.000
27289,2017072228,48389.500,-48324.500,672.211,-212.953
