,y_pred,spike_upperlim,spike_lowerlim
210,96.019875,137.0798449717965,78.39932169486906
211,96.096275,137.05306548356427,78.32193451643462
212,96.73991,137.05306548356427,78.32193451643462
213,97.55515,137.02616994972132,78.24466338361091
214,98.92378,137.02616994972132,78.24466338361091
215,99.289276,126.61408965658217,82.51091034341674
216,99.98551,126.70953778351809,82.7279622164808
217,100.85954,126.7118200465817,82.73609662008387
218,102.10709,126.7118200465817,82.73609662008387
219,102.16409,124.63980565349657,82.7247776798357
220,144.75159,126.03562693314409,82.82895640018812
221,110.80914,126.03562693314409,82.82895640018812
222,103.73821,126.03562693314409,82.82895640018812
223,102.581276,126.08049970333616,82.90908362999606
224,101.08309,126.08049970333616,82.90908362999606
225,100.34561,126.03562693314409,82.82895640018812
226,100.000786,126.15179202438871,82.96279130894352
227,99.83873,126.15179202438871,82.96279130894352
228,99.76748,126.10709667132895,82.88248666200327
229,99.753334,126.10709667132895,82.88248666200327
230,100.12939,125.87327278993692,82.61631054339531
231,100.9028,125.8276279772332,82.53695535609903
232,101.83633,125.8276279772332,82.53695535609903
233,102.725006,125.8276279772332,82.53695535609903
234,103.74218,125.8276279772332,82.53695535609903
235,104.76085,125.6630158758747,82.32656745745753
236,143.03993,134.30715447394527,78.6407621927203
237,117.00081,133.04536353448142,78.1525531321842
238,108.24825,131.734758175847,77.6714918241519
239,107.08343,131.72037255344702,77.64421077988524
240,105.1916,122.4221727476404,81.56741058569185
241,103.69885,120.79888405297098,81.39903261369459
242,102.12186,120.54724549762392,81.23400450237496
243,100.8389,120.40813522937277,81.12311477062613
244,99.69691,120.183280385395,80.97296961460391
245,98.6937,120.183280385395,80.97296961460391
246,97.83088,120.183280385395,80.97296961460391
247,97.27174,119.99221505853235,80.27861827479991
248,97.27099,119.91937344963506,80.16395988369717
249,97.99093,119.89739508120479,80.12343825212744
250,131.97202,121.67163489811612,80.32836510188277
251,98.22185,122.08184499421374,80.54315500578517
252,96.75518,122.9939495418625,80.98521712480304
253,98.11013,123.7727696677141,81.24806366561812
254,174.90466,128.19530327536273,80.15886339130286
255,166.09564,135.92678592925122,77.42738073741438
256,97.72613,135.84825340420713,76.86007992912509
257,95.23513,135.76413104817328,76.2983689518256
258,94.87366,135.68332042845987,75.91876290487234
259,94.59527,135.59996428434573,75.54170238231983
260,94.648605,135.5140997825208,75.16715021747807
261,95.155045,135.42576275297458,74.79507058035763
262,95.21949,135.35509896152323,74.55323437180894
263,95.97611,135.37734987347932,74.60390012651958
264,96.80606,135.2889687297083,74.45269793695724
265,98.971855,135.39651256240006,74.64723743759883
266,100.02047,135.39651256240006,74.64723743759883
267,100.84057,135.39651256240006,74.64723743759883
268,101.31789,134.12872714267777,74.24835619065443
269,101.21018,134.1455103129073,74.27323968709153
270,146.09209,134.17831964138804,74.32376369194417
271,156.7257,134.16085643356078,74.29956023310476
272,161.43697,134.30269311610624,74.44939021722595
273,152.54901,134.33526257967216,74.50015408699338
274,139.17961,134.1986116161761,74.3451383838228
275,106.53998,134.23132926616313,74.39575406716908
276,102.88559,134.0918595171625,74.024807149503
277,101.3457,134.10721356823092,74.04903643176797
278,99.98426,134.14023636615386,74.09934696717838
279,99.134544,134.39179251446828,74.36862415219724
280,99.056885,134.64103750823372,74.64021249176514
281,99.573944,134.88796876437837,74.91411456895383
282,100.26397,135.13258315972615,75.19033350693937
283,100.85491,135.37487702736644,75.46887297263241
284,100.87156,127.25176417589924,78.77948582409964
285,100.80249,127.51332389786941,79.03875943546281
286,100.756386,127.78667199781776,79.32791133551444
287,100.40452,128.056682044475,79.62040128885721
288,99.85502,128.32334938733973,79.91623394599247
289,99.04938,128.58666797999044,80.21541535334177
290,98.2438,128.70394169861677,80.34814163471543
291,97.28654,128.820552726028,80.48153060730421
292,96.83654,128.820552726028,80.48153060730421
293,96.38351,128.6579563750851,79.89412695824711
294,96.21848,128.489982475333,79.35376752466587
295,95.90968,128.49338721009758,79.52744612323463
296,95.69797,128.4170370242375,79.16629630909472
297,95.86492,128.33789485165295,78.80793848167927
298,129.79645,127.45924785595464,78.85325214404423
299,95.67181,127.08758147031435,78.59991852968452
300,94.90388,126.34818917232069,78.29764416101152
301,95.911224,125.59514945703164,78.00901720963388
302,95.75592,120.94977841861946,79.32105491471275
303,96.54032,108.64283176086863,86.62800157246359
304,97.767,108.69700532176165,87.53216134490387
305,97.44909,108.71022920944195,88.4772707905569
306,96.59702,108.66850345904658,88.66691320761896
307,96.414314,108.62485857357763,88.8584747597546
308,96.57198,108.57922520494965,89.05202479504925
309,96.46787,108.51604860826656,89.34645139173233
310,97.817535,108.50003897072521,89.445794362607
311,185.22218,118.56837915035405,83.7837041829782
312,173.44125,125.8359403529393,80.9223929803929
313,187.77394,127.55507108081724,81.07826225251497
314,105.098015,127.55507108081724,81.07826225251497
315,98.745224,127.40216356521654,80.60616976811569
316,97.03388,127.40216356521654,80.60616976811569
317,96.66582,127.25379771851179,79.90036894815377
318,96.863365,127.169280071114,79.73488659555157
319,97.32488,127.0840217561658,79.57014491049978
320,97.55718,126.75123519690962,78.71543146975594
321,97.94315,126.57292583024851,78.03957416975038
322,98.221085,126.38449138835965,77.37384194497258
323,98.34098,126.18622495021843,76.7179417164471
324,98.37438,126.16203617192434,76.48171382807456
325,98.37443,126.10511206460323,76.39488793539564
326,98.517,126.02851008644606,76.28398991355286
327,98.77684,125.70317525352257,75.98432474647632
328,99.40072,125.37381947213856,75.68868052786034
329,100.28121,125.18352204297454,75.56647795702435
330,100.826004,124.99217138087108,75.44532861912779
331,101.01859,124.79976300240938,75.32523699758951
332,101.56237,124.70358349674927,75.27558316991632
333,101.286964,124.5096061417544,75.15706052491117
334,101.03298,124.3145590224668,75.03960764419878
335,100.81303,124.1184370769582,74.92322958970739
336,100.47651,123.99440066089413,74.85976600577146
337,100.47413,123.79653811494505,74.74512855172054
338,124.17499,125.76958003951677,74.60541996048211
339,100.060135,125.37106146562948,73.8581052010361
340,97.95776,125.37106146562948,73.8581052010361
341,97.22591,125.61484712715315,74.36431953951241
342,96.96675,125.84638988211323,74.84111011788566
343,96.90777,126.07229216118662,75.32354117214561
344,97.68881,126.42700214155924,75.92716452510632
345,144.45883,126.77176106937503,76.54073893062386
346,143.90225,126.20977611355782,76.26939055310775
347,96.68152,126.31909023151951,76.36840976847941
348,96.48829,126.31909023151951,76.36840976847941
349,98.70768,126.31909023151951,76.36840976847941
350,175.92369,126.26377713864927,76.29872286134962
351,97.568474,126.03501084457352,75.69415582209207
352,183.9354,125.92928690005778,75.54987976660783
353,171.50208,125.82291520132259,75.40625146534299
354,177.09203,125.92512937427335,75.67903729239221
355,179.85118,126.0256189754446,75.95354769122098
356,97.20581,126.13949512498027,76.25633820835195
357,181.83946,126.25170581467209,76.51912751866013
358,97.758,126.37870945981831,76.8087905401806
359,191.44527,119.5664915503545,79.37100844964439
360,188.33252,110.92023007288849,83.7672699271104
361,198.05847,123.09253109422464,75.55330223910761
362,208.05278,133.50236617989634,70.97680048676925
363,112.191414,133.6786137926349,71.34638620736403
364,96.32472,133.64349567262474,71.30233766070755
365,93.80859,134.11534037353476,72.14299295979751
366,93.493706,134.1948512757055,72.27598205762675
367,182.19293,134.43108272799734,72.58141727200163
368,99.81982,134.78483152853252,73.37350180479977
369,95.853386,134.97531846028642,73.99968153971258
370,95.859604,135.15861124531042,74.6330554213552
371,96.25859,135.33454815035802,75.27378518297431
372,96.417076,135.50295702547257,75.92204297452643
373,96.69389,135.55364973778202,76.021350262217
374,96.99282,135.60412943209215,76.12087056790688
375,97.36517,135.6845810586313,76.26958560803439
376,97.73937,135.7345230849647,76.36964358170106
377,97.949326,135.66993395967353,76.27173270699221
378,98.0509,135.60510860843462,76.17405805823114
379,97.36237,135.54004742274185,76.07661924392394
380,142.713,136.24444141997648,76.37222524668927
381,155.99133,137.01425897501855,76.76907435831387
382,106.861786,137.08930352166624,76.86069647833287
383,141.51405,138.7111281632443,77.23887183675485
384,143.08414,140.23661636354223,77.58838363645684
385,102.0788,140.1787271203011,77.48377287969802
386,98.52748,138.5654597633353,77.01370690333044
387,96.93431,138.73320339459653,77.74179660540257
388,95.43322,138.73320339459653,77.74179660540257
389,106.51088,139.88154546838132,78.26012119828445
390,121.080536,139.98112243091992,78.41054423574585
391,122.10458,139.98112243091992,78.41054423574585
392,125.719246,139.85508131810434,78.2074186818948
393,130.0526,139.72809569089898,78.00523764243346
394,135.63197,139.70134266345636,77.95282400320947
395,92.085045,139.59183476889632,77.77483189776952
396,149.47267,139.56482252446338,77.72267747553585
397,155.04015,139.56482252446338,77.72267747553585
398,157.67822,139.60631132506714,77.80618867493206
399,92.71238,139.7350719139339,78.43159475273197
400,152.6173,139.78325189147495,78.55424810852429
401,91.90754,139.83114283551794,78.67719049781462
402,158.67143,139.8787436805925,78.80042298607344
403,91.87591,139.92605334768692,78.92394665231235
404,92.53359,139.96271233761104,79.01645432905491
405,92.38875,139.98818539640683,79.07848127025912
406,168.06256,140.10665520655564,79.29334479344364
407,94.15148,140.107923264992,79.29624340167396
408,93.02156,140.10919115578182,79.29914217755083
409,93.53674,130.35283852614788,83.1429948071848
410,94.66627,117.02698435364992,90.84384897968279
411,96.42854,116.98961609202186,90.6687172413108
412,97.73812,116.95101763170172,90.49481570163091
413,98.41835,116.65267335419658,90.08482664580272
414,98.85193,116.60970665649685,89.91529334350247
415,99.152916,116.413827340807,89.56950599252562
416,99.08198,116.21198028600601,89.22968638065994
417,98.63663,116.16285777134004,89.0663088953259
418,98.17781,116.11264793884891,88.90401872781705
419,97.935196,116.061364171412,88.74280249525391
420,97.620346,116.00901938291805,88.58264728374786
421,97.489494,115.9556260376441,88.4235406290218
422,97.53975,115.9011961685424,88.26547049812345
423,97.88559,115.81462989208764,88.06037010791157
424,98.44873,115.84574139450704,88.10842527215881
425,98.811485,115.87673226676519,88.15660106656729
426,98.821625,115.8379860205566,88.06618064610922
427,98.68565,115.86906039664731,88.11427293668514
428,98.818634,114.56835551005541,88.03997782327706
429,99.04893,113.17288597081779,87.975030695848
430,98.96437,113.02264535322313,87.87527131344268
431,99.04489,109.5566980616533,89.04746860501253
432,98.88229,105.28697690324016,91.23385643009227
433,98.28573,105.33098764281185,91.26901235718724
434,97.350075,105.33098764281185,91.26901235718724
435,96.669525,105.33098764281185,91.26901235718724
436,95.907,105.33098764281185,91.26901235718724
437,94.93863,106.83076094898544,90.18590571768034
438,94.53233,110.54359186703549,88.30640813296363
439,94.198044,110.54359186703549,88.30640813296363
440,94.07294,110.5817397044323,88.34742696223347
441,93.152435,110.56282884632552,88.3205044870069
442,131.46777,110.6009164240571,88.36158357594195
443,132.05824,110.59910674632583,88.35922658700653
444,136.86813,110.59729666325062,88.35687000341508
445,135.60449,110.55737576972507,88.31345756360729
446,137.54646,110.51729520726406,88.27020479273497
447,91.72568,110.50170063088319,87.48996603578247
448,140.28465,110.49979200665452,87.48770799334447
449,91.40234,110.49455526798715,86.60336139867849
450,142.41284,110.49256061948358,86.60118938051541
451,91.42277,110.48559072203638,85.6456592779626
452,92.94964,110.46647860598908,84.64602139400985
453,91.76277,110.40960264168754,83.68414735831135
454,91.73788,110.10250234285259,82.7412476571463
455,144.4417,110.10016563340795,82.73941769992427
456,91.66511,109.99972401747335,81.75235931585883
457,91.93236,109.84108905202099,80.90682761464457
458,161.29,110.03376990280522,80.92248009719363
459,93.77188,109.93282863540165,80.60675469793054
460,91.68576,109.82810505065372,80.29481161601181
461,92.03229,109.7196782292976,79.98657177070125
462,159.14694,109.82810053296505,80.08648280036714
463,95.49635,109.96151282556559,80.20307050776661
464,94.486244,110.09384846665421,80.320734866678
465,94.20841,110.22510904718494,80.43947428614725
466,143.95697,110.35529592247431,80.55928741085788
467,140.54471,110.73461633355738,80.76330033310816
468,137.92973,110.8612223931126,80.88669427355293
469,132.94957,110.98676362302822,81.01115304363731
470,98.60631,111.11124013866562,81.13667652799991
471,96.994644,111.23465182844612,81.2632648382194
472,119.76326,111.45165636098741,81.3379269723448
473,128.28429,111.40256623598215,81.30368376401668
474,97.09893,111.514469885458,81.4001134478742
475,96.69187,111.35203001005743,81.22921998994144
476,95.869156,111.26013815477219,81.11277851189334
477,95.43865,111.20983809740282,81.04016190259604
478,94.603935,111.20983809740282,81.04016190259604
479,94.19624,111.3242847379428,81.13613192872272
480,93.91235,111.22092940384407,79.8228205961548
481,93.85141,111.22092940384407,79.8228205961548
482,93.64166,111.22092940384407,79.8228205961548
483,93.33554,111.22092940384407,79.8228205961548
484,93.11336,111.22092940384407,79.8228205961548
485,91.9127,107.99437638959469,80.96604027707085
486,122.367805,104.47290100769138,82.65418232564082
487,91.74834,104.28590559217692,82.54951107448859
488,124.33621,104.28590559217692,82.54951107448859
489,91.75974,104.15490674383926,81.70134325615962
490,91.28061,104.03274224990042,81.65684108343177
491,91.95797,103.97518078447685,81.63106921552203
492,91.010544,103.91743774129,81.60547892537555
493,132.76741,103.91743774129,81.60547892537555
494,128.56784,103.91743774129,81.60547892537555
495,92.002075,104.09385857222624,82.13739142777263
496,92.80015,104.03704431358213,82.11087235308342
497,92.53746,104.17722188103123,82.77277811896765
498,92.484375,104.12144729891108,82.74521936775444
499,92.304375,104.212542075879,83.52912459078651
500,92.259544,104.24233311924479,84.43058354742077
501,92.16001,104.22858489737722,85.37558176928836
502,92.25121,104.20345264371024,86.27571402295533
503,91.07213,104.15332605255388,86.24250728077837
504,148.93188,104.02311582016077,87.45605084650482
505,148.80386,105.07324745293847,88.32258588039377
506,92.148865,104.64856844913656,88.33059821752902
507,93.25522,104.72481181945005,88.08768818054884
508,166.39384,105.2743532419142,88.66314675808468
509,93.64557,105.35264987001577,88.41818346331645
510,91.982445,105.30100353855455,87.76149646144434
511,92.69616,105.19879497805691,87.11370502194201
512,92.297356,105.07315121508086,86.48934878491806
513,93.01008,104.92591399926522,85.88658600073367
514,93.539345,104.75860026019105,85.30389973980786
515,94.01508,104.26008256014757,84.71908410651801
516,94.60835,107.00509512100668,83.64073821232556
517,94.905685,106.90519012582098,83.56564320751126
518,95.28795,106.80460116265637,83.49123217067589
519,95.72422,106.70332592476184,83.41750740857043
520,95.87475,106.31536583657741,83.29713416342153
521,95.89402,108.81536460047363,82.50546873285866
522,95.8841,108.69193646217596,82.41223020448966
523,95.6817,108.74037655352595,82.48045677980633
524,95.75668,108.81299696607144,82.5745030339275
525,95.95444,108.93063605237215,82.7068639476268
526,96.08845,108.87857325318195,82.67559341348365
527,96.18096,108.87857325318195,82.67559341348365
528,95.802345,108.84060318345287,84.13023014987941
529,95.71411,108.84060318345287,84.13023014987941
530,95.376236,108.84060318345287,84.13023014987941
531,95.13558,108.84060318345287,84.13023014987941
532,94.99844,108.84060318345287,84.13023014987941
533,94.80499,108.84060318345287,84.13023014987941
534,94.42709,108.64745774844982,84.07337558488246
535,93.58146,108.98573331489628,84.27676668510267
536,92.617485,109.17572520473504,84.33677479526389
537,130.42638,109.18284814836821,85.30881851829743
538,129.37651,109.2023334617518,85.33099987158047
539,137.0179,121.20672697848043,78.49327302151849
540,138.25272,121.54025315141865,78.74308018191363
541,143.02039,121.83475148495093,78.94858184838135
542,147.65115,126.42167407450684,77.77832592549211
543,91.488594,130.621992351474,77.07800764852493
544,149.13454,134.5081303442352,76.69186965576372
545,91.826294,134.3799614477095,75.86170521895613
546,159.00134,136.7294072938648,76.17892603946746
547,156.97028,138.98770202470274,76.5872979752962
548,91.89753,138.8658096496399,76.00085701702572
549,94.06924,138.9234780523793,76.10985528095304
550,175.50403,147.22930193916866,73.80403139416363
551,176.01552,152.99426450537467,73.20573549462425
552,95.54033,153.1131878225495,73.42014551078279
553,187.81688,153.88649253256776,73.68850746743118
554,100.39846,155.0203484459713,74.42965155402763
555,93.26625,156.27624999709462,75.92375000290428
556,92.937614,156.12610641476346,75.6572269185688
557,93.80064,156.26700111680475,76.39133221652753
558,94.46501,156.39851064385115,77.05148935614778
559,95.65107,156.39941228937374,77.07142104395855
560,96.29398,156.5135985210231,77.70723481230914
561,96.7171,156.5143307896805,77.72733587698511
562,96.99193,156.5150578632294,77.74744213676954
563,97.18501,156.51577973783444,77.76755359549784
564,97.28646,155.51290253636438,76.3745974636346
565,97.468445,155.43310356444968,75.90022976888255
566,97.608604,155.3503685767287,75.42879808993689
567,97.788055,155.26474020669684,74.96025979330206
568,98.19392,155.4776052014869,75.38072813184533
569,98.61141,154.5722341871736,74.66109914615866
570,98.91006,154.78861053180026,75.07805613486529
571,136.67554,155.00215770939297,75.4978422906059
572,144.01352,156.33435434912906,76.41564565086983
573,106.97683,156.50440597947585,76.74559402052304
574,140.02812,157.42279783824395,77.5772021617549
575,146.14543,158.30051845468103,78.36614821198452
576,139.94351,165.6069982047462,77.30966846191939
577,102.51327,165.7354394835707,77.59789384976156
578,99.03765,165.86272797912162,77.88727202087723
579,97.663345,165.87863691689887,77.93386308310004
580,95.98389,165.89451781164033,77.9804821883586
581,94.875534,165.9103706339208,78.02712936607806
582,94.38541,165.92619535422025,78.07380464577868
583,93.90839,165.85619762671428,77.89380237328463
584,93.437485,165.7857688268237,77.71423117317521
585,93.01948,165.81450974616243,77.81049025383645
586,92.65414,165.96922663864183,78.19744002802376
587,92.167175,161.26119320369054,78.32214012964171
588,90.33146,161.01453446486371,77.06879886846852
589,121.18115,161.8870552968656,77.65461136979994
590,90.748856,159.34912119963008,76.81754546703546
591,90.1395,156.59073060918925,75.11760272414298
592,90.513565,153.7036966041903,73.79630339580856
593,90.5847,153.70769532708704,74.04230467291187
594,90.51833,151.7393277007189,72.63567229928003
595,90.90801,149.68219250529404,71.08864082803821
596,91.000465,149.66895921127715,70.87270745538842
597,89.29883,149.44814131894344,69.98935868105544
598,151.53983,144.81144604542763,72.12605395457126
599,160.21255,141.7570295191061,73.51380381422608
600,162.03917,147.78740639604368,72.23342693728853
601,91.963394,146.520041031913,71.62579230141924
602,159.28484,146.520041031913,71.62579230141924
603,92.46029,145.20966524387282,71.0195014227928
604,155.16663,146.50464049729538,71.59952616937022
605,94.827576,146.6893549510819,71.83147838225031
606,94.40411,146.48441142000877,71.1614219133235
607,95.502075,146.66311263745354,71.71188736254537
