,PrevDay,PrevWeek
2018011341,124.99,120.0
2018011342,124.99,120.0
2018011343,115.0,105.0
2018011344,60.95,105.0
2018011345,65.0,65.0
2018011346,65.0,115.0
2018011347,120.0,76.0
2018011348,120.0,160.0
2018011401,64.0,160.0
2018011402,64.0,76.0
2018011403,160.0,160.0
2018011404,64.0,76.0
2018011405,160.0,76.0
2018011406,64.0,140.0
2018011407,64.0,76.0
2018011408,64.0,76.0
2018011409,160.0,76.0
2018011410,75.0,76.0
2018011411,140.0,76.0
2018011412,63.0,76.0
2018011413,67.24,76.0
2018011414,145.0,76.0
2018011415,64.49,76.0
2018011416,64.49,145.0
2018011417,64.49,66.45
2018011418,115.0,69.95
2018011419,120.0,115.0
2018011420,64.49,69.95
2018011421,64.49,73.5
2018011422,64.49,74.0
2018011423,125.0,72.0
2018011424,125.0,71.5
2018011425,125.0,71.5
2018011426,115.0,120.0
2018011427,115.0,115.0
2018011428,64.49,71.5
2018011429,64.49,120.0
2018011430,64.49,120.0
2018011431,64.49,115.0
2018011432,61.25,115.0
2018011433,45.0,185.0
2018011434,185.0,185.0
2018011435,140.0,120.0
2018011436,140.0,99.0
2018011437,128.0,180.0
2018011438,125.0,120.0
2018011439,115.0,120.0
2018011440,115.0,115.0
2018011441,115.0,115.0
2018011442,60.5,105.0
2018011443,115.0,71.95
2018011444,62.5,65.0
2018011445,60.25,63.8
2018011446,120.89174783506277,76.0
2018011447,120.0,76.0
2018011448,70.95,160.0
2018011501,160.0,76.0
2018011502,160.0,76.0
2018011503,160.0,140.0
2018011504,160.0,76.0
2018011505,140.0,76.0
2018011506,61.0,76.0
2018011507,58.5,76.0
2018011508,75.0,76.0
2018011509,75.0,140.0
2018011510,120.89174783506277,130.0
2018011511,57.0,140.0
2018011512,35.0,95.0
2018011513,60.0,145.0
2018011514,145.0,115.0
2018011515,120.89174783506277,115.0
2018011516,115.0,120.0
2018011517,115.0,115.0
2018011518,115.0,109.0
2018011519,150.0,115.0
2018011520,150.0,130.0
2018011521,145.0,115.0
2018011522,115.0,110.0
2018011523,115.0,93.87
2018011524,115.0,105.0
2018011525,115.0,115.0
2018011526,115.0,120.0
2018011527,115.0,160.0
2018011528,96.0,160.0
2018011529,115.0,160.0
2018011530,87.55,158.0
2018011531,115.0,138.0
2018011532,96.0,138.0
2018011533,109.0,138.0
2018011534,150.0,158.0
2018011535,150.0,158.0
2018011536,140.0,158.0
2018011537,150.0,138.0
2018011538,115.0,138.0
2018011539,115.0,138.0
2018011540,115.0,138.0
2018011541,115.0,84.95
2018011542,115.0,120.0
2018011543,115.0,115.0
2018011544,175.0,115.0
2018011545,175.0,115.0
2018011546,175.0,120.0
2018011547,81.0,120.0
2018011548,81.0,120.0
2018011601,160.0,140.0
2018011602,81.0,71.0
2018011603,140.0,71.0
2018011604,81.0,72.0
2018011605,81.0,140.0
2018011606,81.0,140.0
2018011607,81.0,140.0
2018011608,140.0,71.0
2018011609,140.0,71.0
2018011610,81.0,71.0
2018011611,145.0,71.0
2018011612,145.0,145.0
2018011613,115.0,71.0
2018011614,115.0,120.0
2018011615,185.0,115.0
2018011616,185.0,115.0
2018011617,150.0,124.99
2018011618,150.0,124.99
2018011619,149.95716000000002,115.0
2018011620,128.0,90.0
2018011621,128.0,85.0
2018011622,71.5,115.0
2018011623,120.0,124.99
2018011624,71.5,124.99
2018011625,115.0,124.99
2018011626,64.96,104.0
2018011627,120.0,150.0
2018011628,115.0,125.0
2018011629,84.85,152.0
2018011630,84.85,152.0
2018011631,269.96,152.0
2018011632,115.0,152.0
2018011633,95.0,152.0
2018011634,129.0,185.0
2018011635,119.0,180.0
2018011636,118.0,185.0
2018011637,119.0,152.0
2018011638,95.0,152.0
2018011639,120.0,152.0
2018011640,180.0,124.99
2018011641,115.0,118.0
2018011642,120.0,115.0
2018011643,105.0,115.0
2018011644,64.0,115.0
2018011645,105.0,105.0
2018011646,95.0,115.0
2018011647,95.0,120.0
2018011648,68.0,160.0
2018011701,68.0,140.0
2018011702,160.0,140.0
2018011703,70.0,140.0
2018011704,70.0,140.0
2018011705,67.5,59.95
2018011706,67.5,140.0
2018011707,160.0,120.89174783506277
2018011708,67.5,56.5
2018011709,67.5,140.0
2018011710,112.0,58.85
2018011711,67.5,145.0
2018011712,145.0,145.0
2018011713,115.0,145.0
2018011714,67.0,115.0
2018011715,145.0,130.0
2018011716,145.0,120.0
2018011717,120.0,130.0
2018011718,67.0,72.0
2018011719,67.0,72.0
2018011720,67.0,72.0
2018011721,67.0,72.0
2018011722,115.0,99.0
2018011723,67.0,99.0
2018011724,115.0,99.0
2018011725,115.0,119.0
2018011726,115.0,115.0
2018011727,120.0,119.0
2018011728,115.0,72.0
2018011729,120.0,119.0
2018011730,120.0,115.0
2018011731,120.0,115.0
2018011732,120.0,115.0
2018011733,120.0,115.0
2018011734,185.0,120.0
2018011735,185.0,115.0
2018011736,97.90666999999999,115.0
2018011737,185.0,180.0
2018011738,100.0,115.0
2018011739,120.0,115.0
2018011740,115.0,109.99
2018011741,105.0,115.0
2018011742,78.0,115.0
2018011743,115.0,115.0
2018011744,96.0,55.93
2018011745,115.0,120.89174783506277
2018011746,115.0,115.0
2018011747,64.0,120.0
2018011748,64.0,115.0
2018011801,64.0,59.0
2018011802,64.0,59.0
2018011803,61.5,56.9
2018011804,60.95,56.9
2018011805,60.95,56.9
2018011806,60.95,140.0
2018011807,60.95,56.9
2018011808,60.95,56.9
2018011809,60.95,120.89174783506277
2018011810,65.02,140.0
2018011811,145.0,120.89174783506277
2018011812,65.02,120.89174783506277
2018011813,145.0,115.0
2018011814,96.0,115.0
2018011815,145.0,115.0
2018011816,145.0,120.0
2018011817,130.0,115.0
2018011818,115.0,115.0
2018011819,130.0,120.0
2018011820,99.95,115.0
2018011821,115.0,115.0
2018011822,99.95,66.0
2018011823,99.95,73.87
2018011824,61.92,73.87
2018011825,61.92,150.0
2018011826,115.0,150.0
2018011827,115.0,150.0
2018011828,99.95,150.0
2018011829,115.0,150.0
2018011830,115.0,139.0
2018011831,115.0,139.0
2018011832,115.0,159.0
2018011833,115.0,159.0
2018011834,140.0,159.0
2018011835,115.0,159.0
2018011836,115.0,159.0
2018011837,120.0,159.0
2018011838,84.95,159.0
2018011839,115.0,159.0
2018011840,115.0,185.0
2018011841,120.0,115.0
2018011842,115.0,115.0
2018011843,120.0,115.0
2018011844,110.0,64.45
2018011845,110.0,115.0
2018011846,100.0,115.0
2018011847,140.0,120.0
2018011848,140.0,63.0
2018011901,140.0,63.0
2018011902,140.0,120.89174783506277
2018011903,70.0,85.0
2018011904,59.46,120.89174783506277
2018011905,59.55,120.89174783506277
2018011906,59.55,120.89174783506277
2018011907,140.0,75.0
2018011908,59.46,75.0
2018011909,59.46,120.89174783506277
2018011910,160.0,120.89174783506277
2018011911,145.0,120.89174783506277
2018011912,145.0,145.0
2018011913,145.0,115.0
2018011914,129.89,115.0
2018011915,129.89,115.0
2018011916,129.89,140.0
2018011917,64.75,128.0
2018011918,64.75,128.0
2018011919,64.75,125.0
2018011920,110.0,120.0
2018011921,64.0,120.0
2018011922,105.0,125.0
2018011923,105.0,125.0
2018011924,105.0,120.89174783506277
2018011925,120.0,115.0
2018011926,120.0,115.0
2018011927,120.0,115.0
2018011928,115.0,63.95
2018011929,120.0,115.0
2018011930,120.0,60.0
2018011931,300.83,115.0
2018011932,115.0,96.0
2018011933,180.0,96.0
2018011934,149.0,125.0
2018011935,130.0,125.0
2018011936,123.5,120.0
2018011937,123.5,96.0
2018011938,123.5,96.0
2018011939,120.0,180.0
2018011940,180.0,115.0
2018011941,130.0,124.99
2018011942,150.0,124.99
2018011943,115.0,115.0
2018011944,82.0,60.95
2018011945,59.41,65.0
2018011946,115.0,65.0
2018011947,160.0,120.0
2018011948,60.99,120.0
2018012001,60.99,64.0
2018012002,140.0,64.0
2018012003,60.99,160.0
2018012004,59.41,64.0
2018012005,59.41,160.0
2018012006,59.41,64.0
2018012007,59.41,64.0
2018012008,59.41,64.0
2018012009,59.41,160.0
2018012010,70.0,75.0
2018012011,140.0,140.0
2018012012,110.0,63.0
2018012013,145.0,67.24
2018012014,600.0,145.0
2018012015,105.0,64.49
2018012016,120.0,64.49
2018012017,120.0,64.49
2018012018,115.0,115.0
2018012019,105.0,120.0
2018012020,115.0,64.49
2018012021,115.0,64.49
2018012022,60.0,64.49
2018012023,60.0,125.0
2018012024,120.0,125.0
2018012025,60.0,125.0
2018012026,115.0,115.0
2018012027,120.0,115.0
2018012028,92.0,64.49
2018012029,115.0,64.49
2018012030,92.0,64.49
2018012031,92.0,64.49
2018012032,92.0,61.25
2018012033,92.0,45.0
2018012034,185.0,185.0
2018012035,130.0,140.0
2018012036,130.0,140.0
2018012037,105.0,128.0
2018012038,90.0,125.0
2018012039,120.0,115.0
2018012040,130.0,115.0
2018012041,130.0,115.0
2018012042,115.0,60.5
2018012043,120.0,115.0
2018012044,115.0,62.5
2018012045,120.0,60.25
2018012046,59.35,120.89174783506277
2018012047,104.0,120.0
2018012048,56.0,70.95
2018012101,140.0,160.0
2018012102,160.0,160.0
2018012103,140.0,160.0
2018012104,140.0,160.0
2018012105,59.35,140.0
2018012106,140.0,61.0
2018012107,140.0,58.5
2018012108,160.0,75.0
2018012109,140.0,75.0
2018012110,140.0,120.89174783506277
2018012111,145.0,57.0
2018012112,145.0,35.0
2018012113,145.0,60.0
2018012114,67.0,145.0
2018012115,115.0,120.89174783506277
2018012116,120.0,115.0
2018012117,80.0,115.0
2018012118,115.0,115.0
2018012119,120.0,150.0
2018012120,120.0,150.0
2018012121,120.0,145.0
2018012122,120.0,115.0
2018012123,100.0,115.0
2018012124,79.95,115.0
2018012125,398.0,115.0
2018012126,398.0,115.0
2018012127,224.0,115.0
2018012128,300.0,96.0
2018012129,300.0,115.0
2018012130,300.0,87.55
2018012131,300.0,115.0
2018012132,300.0,96.0
2018012133,300.0,109.0
2018012134,300.0,150.0
2018012135,300.0,150.0
2018012136,155.0,140.0
2018012137,180.0,150.0
2018012138,118.5,115.0
2018012139,118.5,115.0
2018012140,118.5,115.0
2018012141,118.5,115.0
2018012142,118.5,115.0
2018012143,118.5,115.0
2018012144,118.5,175.0
2018012145,118.5,175.0
2018012146,118.5,175.0
2018012147,118.5,81.0
2018012148,118.5,81.0
2018012201,120.0,160.0
2018012202,120.0,81.0
2018012203,120.0,140.0
2018012204,120.0,81.0
2018012205,120.89174783506277,81.0
2018012206,120.89174783506277,81.0
2018012207,120.0,81.0
2018012208,120.0,140.0
2018012209,120.0,140.0
2018012210,59.9,81.0
2018012211,56.0,145.0
2018012212,65.0,145.0
2018012213,65.0,115.0
2018012214,65.0,115.0
2018012215,65.0,185.0
2018012216,65.0,185.0
2018012217,115.0,150.0
2018012218,81.2,150.0
2018012219,115.0,149.95716000000002
2018012220,76.3,128.0
2018012221,115.0,128.0
2018012222,108.95,71.5
2018012223,115.0,120.0
2018012224,76.3,71.5
2018012225,76.3,115.0
2018012226,76.3,64.96
2018012227,76.3,120.0
2018012228,76.3,115.0
2018012229,76.3,84.85
2018012230,85.5,84.85
2018012231,85.5,269.96
2018012232,86.95,115.0
2018012233,115.0,95.0
2018012234,206.74698999999998,129.0
2018012235,205.88,119.0
2018012236,169.34226,118.0
2018012237,120.0,119.0
2018012238,115.0,95.0
2018012239,120.0,120.0
2018012240,115.0,180.0
2018012241,86.95,115.0
2018012242,105.0,120.0
2018012243,95.0,105.0
2018012244,115.0,64.0
2018012245,120.0,105.0
2018012246,112.0,95.0
2018012247,120.0,95.0
2018012248,63.9,68.0
2018012301,62.6,68.0
2018012302,120.0,160.0
2018012303,120.0,70.0
2018012304,120.0,70.0
2018012305,120.0,67.5
2018012306,124.99,67.5
2018012307,124.99,160.0
2018012308,75.0,67.5
2018012309,75.0,67.5
2018012310,120.0,112.0
2018012311,145.0,67.5
2018012312,64.95,145.0
2018012313,115.0,115.0
2018012314,64.95,67.0
2018012315,130.0,145.0
2018012316,130.0,145.0
2018012317,115.0,120.0
2018012318,115.0,67.0
2018012319,115.0,67.0
2018012320,62.99,67.0
2018012321,60.0,67.0
2018012322,115.0,115.0
2018012323,115.0,67.0
2018012324,120.89174783506277,115.0
2018012325,115.0,115.0
2018012326,58.0,115.0
2018012327,105.0,120.0
2018012328,85.0,115.0
2018012329,120.0,120.0
2018012330,120.0,120.0
2018012331,115.0,120.0
2018012332,120.0,120.0
2018012333,115.0,120.0
2018012334,110.0,185.0
2018012335,115.0,185.0
2018012336,115.0,97.90666999999999
2018012337,115.0,185.0
2018012338,125.0,100.0
2018012339,125.0,120.0
2018012340,125.0,115.0
2018012341,115.0,105.0
2018012342,115.0,78.0
2018012343,115.0,115.0
2018012344,59.0,96.0
2018012345,115.0,115.0
2018012346,115.0,115.0
2018012347,115.0,64.0
2018012348,71.0,64.0
2018012401,71.0,64.0
2018012402,120.0,64.0
2018012403,71.0,61.5
2018012404,71.0,60.95
2018012405,68.0,60.95
2018012406,120.0,60.95
2018012407,68.0,60.95
2018012408,68.0,60.95
2018012409,60.0,60.95
2018012410,60.0,65.02
2018012411,64.49,145.0
2018012412,72.52,65.02
2018012413,145.0,145.0
2018012414,72.52,96.0
2018012415,130.0,145.0
2018012416,72.52,145.0
2018012417,72.52,130.0
2018012418,72.52,115.0
2018012419,115.0,130.0
2018012420,72.52,99.95
2018012421,72.52,115.0
2018012422,72.52,99.95
2018012423,1500.0,99.95
2018012424,72.52,61.92
2018012425,78.99,61.92
2018012426,78.99,115.0
2018012427,78.99,115.0
2018012428,78.99,99.95
2018012429,78.99,115.0
2018012430,91.88,115.0
2018012431,91.88,115.0
2018012432,91.88,115.0
2018012433,92.75,115.0
2018012434,92.75,140.0
2018012435,180.0,115.0
2018012436,180.0,115.0
2018012437,115.0,120.0
2018012438,115.0,84.95
2018012439,120.0,115.0
2018012440,180.0,115.0
2018012441,120.0,120.0
2018012442,115.0,115.0
2018012443,120.0,120.0
2018012444,115.0,110.0
2018012445,115.0,110.0
2018012446,115.0,100.0
2018012447,120.0,140.0
2018012448,81.0,140.0
2018012501,81.0,140.0
2018012502,81.0,140.0
2018012503,81.0,70.0
2018012504,120.0,59.46
2018012505,120.0,59.55
2018012506,120.0,59.55
2018012507,81.0,140.0
2018012508,81.0,59.46
2018012509,81.0,59.46
2018012510,120.0,160.0
2018012511,145.0,145.0
2018012512,145.0,145.0
2018012513,145.0,145.0
2018012514,88.0,129.89
2018012515,130.0,129.89
2018012516,130.0,129.89
2018012517,115.0,64.75
2018012518,130.0,64.75
2018012519,130.0,64.75
2018012520,130.0,110.0
2018012521,130.0,64.0
2018012522,115.0,105.0
2018012523,105.0,105.0
2018012524,105.0,105.0
2018012525,115.0,120.0
2018012526,115.0,120.0
2018012527,105.0,120.0
2018012528,105.0,115.0
2018012529,115.0,120.0
2018012530,115.0,120.0
2018012531,115.0,300.83
2018012532,115.0,115.0
2018012533,180.0,180.0
2018012534,180.0,149.0
2018012535,185.0,130.0
2018012536,120.0,123.5
2018012537,185.0,123.5
2018012538,97.91111,123.5
2018012539,185.0,120.0
2018012540,185.0,180.0
2018012541,120.0,130.0
2018012542,120.0,150.0
2018012543,115.0,115.0
2018012544,65.97,82.0
2018012545,115.0,59.41
2018012546,115.0,115.0
2018012547,160.0,160.0
2018012548,86.0,60.99
2018012601,86.0,60.99
2018012602,86.0,140.0
2018012603,160.0,60.99
2018012604,160.0,59.41
2018012605,86.0,59.41
2018012606,86.0,59.41
2018012607,140.0,59.41
2018012608,86.0,59.41
2018012609,86.0,59.41
2018012610,140.0,70.0
2018012611,145.0,140.0
2018012612,145.0,110.0
2018012613,145.0,145.0
2018012614,130.0,600.0
2018012615,115.0,105.0
2018012616,110.0,120.0
2018012617,110.0,120.0
2018012618,109.0,115.0
2018012619,115.0,105.0
2018012620,110.0,115.0
2018012621,88.95,115.0
2018012622,50.0,60.0
2018012623,115.0,60.0
2018012624,80.0,120.0
2018012625,115.0,60.0
2018012626,80.0,115.0
2018012627,115.0,120.0
2018012628,115.0,92.0
2018012629,124.99,115.0
2018012630,124.99,92.0
2018012631,89.0,92.0
2018012632,115.0,92.0
2018012633,105.0,92.0
2018012634,120.0,185.0
2018012635,115.0,130.0
2018012636,105.0,130.0
2018012637,105.0,105.0
2018012638,145.0,90.0
2018012639,145.0,120.0
2018012640,40.0,130.0
2018012641,115.0,130.0
2018012642,115.0,115.0
2018012643,120.0,120.0
2018012644,120.0,115.0
2018012645,120.0,120.0
2018012646,120.0,59.35
2018012647,160.0,104.0
2018012648,160.0,56.0
2018012701,120.89174783506277,140.0
2018012702,45.0,160.0
2018012703,58.0,140.0
2018012704,45.0,140.0
2018012705,56.95,59.35
2018012706,160.0,140.0
2018012707,56.8,140.0
2018012708,58.0,160.0
2018012709,140.0,140.0
2018012710,120.89174783506277,140.0
2018012711,140.0,145.0
2018012712,145.0,145.0
2018012713,145.0,145.0
2018012714,115.0,67.0
2018012715,120.0,115.0
2018012716,115.0,120.0
2018012717,128.0,80.0
2018012718,128.0,115.0
2018012719,128.0,120.0
2018012720,128.0,120.0
2018012721,84.75,120.0
2018012722,45.0,120.0
2018012723,50.0,100.0
2018012724,120.89174783506277,79.95
2018012725,115.0,398.0
2018012726,120.89174783506277,398.0
2018012727,115.0,224.0
2018012728,120.89174783506277,300.0
2018012729,60.0,300.0
2018012730,115.0,300.0
2018012731,90.0,300.0
2018012732,90.0,300.0
2018012733,120.0,300.0
2018012734,115.0,300.0
2018012735,120.0,300.0
2018012736,185.0,155.0
2018012737,185.0,180.0
2018012738,100.0,118.5
2018012739,120.0,118.5
2018012740,120.0,118.5
2018012741,120.0,118.5
2018012742,115.0,118.5
2018012743,120.0,118.5
2018012744,68.0,118.5
2018012745,62.5,118.5
2018012746,115.0,118.5
2018012747,120.0,118.5
2018012748,160.0,118.5
2018012801,73.75,120.0
2018012802,160.0,120.0
2018012803,73.75,120.0
2018012804,73.75,120.0
2018012805,60.75,120.89174783506277
2018012806,60.75,120.89174783506277
2018012807,60.75,120.0
2018012808,60.75,120.0
2018012809,60.75,120.0
2018012810,60.75,59.9
2018012811,62.5,56.0
2018012812,63.95,65.0
2018012813,145.0,65.0
2018012814,145.0,65.0
2018012815,79.0,65.0
2018012816,115.0,65.0
2018012817,150.0,115.0
2018012818,150.0,81.2
2018012819,115.0,115.0
2018012820,85.0,76.3
2018012821,85.0,115.0
2018012822,115.0,108.95
2018012823,105.0,115.0
2018012824,105.0,76.3
2018012825,115.0,76.3
2018012826,115.0,76.3
2018012827,79.0,76.3
2018012828,79.0,76.3
2018012829,79.0,76.3
2018012830,67.0,85.5
2018012831,76.95,85.5
2018012832,76.95,86.95
2018012833,78.0,115.0
2018012834,108.0,206.74698999999998
2018012835,123.0,205.88
2018012836,123.0,169.34226
2018012837,115.0,120.0
2018012838,98.5,115.0
2018012839,145.0,120.0
2018012840,115.0,115.0
2018012841,76.0,86.95
2018012842,115.0,105.0
2018012843,115.0,95.0
2018012844,70.95,115.0
2018012845,83.0,120.0
2018012846,85.0,112.0
2018012847,85.0,120.0
2018012848,76.0,63.9
2018012901,76.0,62.6
2018012902,76.0,120.0
2018012903,76.0,120.0
2018012904,76.0,120.0
2018012905,76.0,120.0
2018012906,76.0,124.99
2018012907,76.0,124.99
2018012908,76.0,75.0
2018012909,160.0,75.0
2018012910,76.0,120.0
2018012911,76.0,145.0
2018012912,76.0,64.95
2018012913,145.0,115.0
2018012914,76.0,64.95
2018012915,64.0,130.0
2018012916,145.0,130.0
2018012917,62.5,115.0
2018012918,67.95,115.0
2018012919,67.95,115.0
2018012920,69.0,62.99
2018012921,69.0,60.0
2018012922,69.0,115.0
2018012923,115.0,115.0
2018012924,69.0,120.89174783506277
2018012925,69.0,115.0
2018012926,72.45,58.0
2018012927,120.0,105.0
2018012928,90.0,85.0
2018012929,115.0,120.0
2018012930,72.45,120.0
2018012931,120.0,115.0
2018012932,120.0,120.0
2018012933,120.0,115.0
2018012934,185.0,110.0
2018012935,185.0,115.0
2018012936,145.0,115.0
2018012937,180.0,115.0
2018012938,185.0,125.0
2018012939,115.0,125.0
2018012940,115.0,125.0
2018012941,85.0,115.0
2018012942,115.0,115.0
2018012943,150.0,115.0
2018012944,70.95,59.0
2018012945,115.0,115.0
2018012946,86.0,115.0
2018012947,86.0,115.0
2018012948,86.0,71.0
2018013001,86.0,71.0
2018013002,160.0,120.0
2018013003,86.0,71.0
2018013004,86.0,71.0
2018013005,86.0,68.0
2018013006,140.0,120.0
2018013007,86.0,68.0
2018013008,86.0,68.0
2018013009,86.0,60.0
2018013010,86.0,60.0
2018013011,145.0,64.49
2018013012,86.0,72.52
2018013013,86.0,145.0
2018013014,70.95,72.52
2018013015,130.0,130.0
2018013016,130.0,72.52
2018013017,130.0,72.52
2018013018,100.0,72.52
2018013019,115.0,115.0
2018013020,115.0,72.52
2018013021,80.0,72.52
2018013022,80.0,72.52
2018013023,61.5,1500.0
2018013024,59.25,72.52
2018013025,120.0,78.99
2018013026,100.0,78.99
2018013027,59.45,78.99
2018013028,59.45,78.99
2018013029,115.0,78.99
2018013030,120.0,91.88
2018013031,100.0,91.88
2018013032,115.0,91.88
2018013033,115.0,92.75
2018013034,180.0,92.75
2018013035,180.0,180.0
2018013036,140.0,180.0
2018013037,140.0,115.0
2018013038,180.0,115.0
2018013039,180.0,120.0
2018013040,115.0,180.0
2018013041,115.0,120.0
2018013042,105.0,115.0
2018013043,124.99,120.0
2018013044,124.99,115.0
2018013045,115.0,115.0
2018013046,120.0,115.0
2018013047,160.0,120.0
2018013048,100.0,81.0
2018013101,140.0,81.0
2018013102,160.0,81.0
2018013103,160.0,81.0
2018013104,58.0,120.0
2018013105,58.0,120.0
2018013106,140.0,120.0
2018013107,140.0,81.0
2018013108,140.0,81.0
2018013109,58.0,81.0
2018013110,56.9,120.0
2018013111,60.0,145.0
2018013112,145.0,145.0
2018013113,145.0,145.0
2018013114,120.0,88.0
2018013115,125.0,130.0
2018013116,158.0,130.0
2018013117,158.0,115.0
2018013118,158.0,130.0
2018013119,158.0,130.0
2018013120,158.0,130.0
2018013121,158.0,130.0
2018013122,65.0,115.0
2018013123,60.0,105.0
2018013124,120.89174783506277,105.0
2018013125,45.0,115.0
2018013126,45.0,115.0
2018013127,50.0,105.0
2018013128,50.0,105.0
2018013129,105.0,115.0
2018013130,115.0,115.0
2018013131,115.0,115.0
2018013132,115.0,115.0
2018013133,83.75,180.0
2018013134,124.99,180.0
2018013135,124.99,185.0
2018013136,115.0,120.0
2018013137,83.75,185.0
2018013138,83.75,97.91111
2018013139,115.0,185.0
2018013140,115.0,185.0
2018013141,82.0,120.0
2018013142,115.0,120.0
2018013143,115.0,115.0
2018013144,65.0,65.97
2018013145,120.0,115.0
2018013146,80.5,115.0
2018013147,140.0,160.0
2018013148,160.0,86.0
2018020101,160.0,86.0
2018020102,80.5,86.0
2018020103,140.0,160.0
2018020104,80.5,160.0
2018020105,160.0,86.0
2018020106,80.5,86.0
2018020107,80.5,140.0
2018020108,80.5,86.0
2018020109,80.5,86.0
2018020110,140.0,140.0
2018020111,145.0,145.0
2018020112,145.0,145.0
2018020113,145.0,145.0
2018020114,120.0,130.0
2018020115,130.0,115.0
2018020116,130.0,110.0
2018020117,124.99,110.0
2018020118,124.99,109.0
2018020119,185.0,115.0
2018020120,150.0,110.0
2018020121,130.0,88.95
2018020122,105.0,50.0
2018020123,89.0,115.0
2018020124,88.0,80.0
2018020125,88.0,115.0
2018020126,115.0,80.0
2018020127,120.0,115.0
2018020128,85.0,115.0
2018020129,85.0,124.99
2018020130,80.0,124.99
2018020131,120.0,89.0
2018020132,120.0,115.0
2018020133,120.0,105.0
2018020134,120.0,120.0
2018020135,145.0,115.0
2018020136,180.0,105.0
2018020137,115.0,105.0
2018020138,99.95,145.0
2018020139,114.0,145.0
2018020140,114.0,40.0
2018020141,114.0,115.0
2018020142,120.0,115.0
2018020143,150.0,120.0
2018020144,115.0,120.0
2018020145,115.0,120.0
2018020146,115.0,120.0
2018020147,120.0,160.0
2018020148,160.0,160.0
2018020201,120.0,120.89174783506277
2018020202,160.0,45.0
2018020203,160.0,58.0
2018020204,86.0,45.0
2018020205,160.0,56.95
2018020206,86.0,160.0
2018020207,140.0,56.8
2018020208,140.0,58.0
2018020209,86.0,140.0
2018020210,86.0,120.89174783506277
2018020211,86.0,140.0
2018020212,145.0,145.0
2018020213,145.0,145.0
2018020214,108.0,115.0
2018020215,130.0,120.0
2018020216,130.0,115.0
2018020217,145.0,128.0
2018020218,130.0,128.0
2018020219,130.0,128.0
2018020220,130.0,128.0
2018020221,129.0,84.75
2018020222,115.0,45.0
2018020223,115.0,50.0
2018020224,115.0,120.89174783506277
2018020225,120.0,115.0
2018020226,120.0,120.89174783506277
2018020227,108.0,115.0
2018020228,125.0,120.89174783506277
2018020229,125.0,60.0
2018020230,124.99,115.0
2018020231,82.95,90.0
2018020232,115.0,90.0
2018020233,82.95,120.0
2018020234,140.0,115.0
2018020235,180.0,120.0
2018020236,115.0,185.0
2018020237,180.0,185.0
2018020238,115.0,100.0
2018020239,110.0,120.0
2018020240,120.0,120.0
2018020241,115.0,120.0
2018020242,115.0,115.0
2018020243,110.0,120.0
2018020244,58.3,68.0
2018020245,110.0,62.5
2018020246,115.0,115.0
2018020247,160.0,120.0
2018020248,60.2,160.0
2018020301,61.5,73.75
2018020302,90.0,160.0
2018020303,140.0,73.75
2018020304,140.0,73.75
2018020305,90.0,60.75
2018020306,140.0,60.75
2018020307,140.0,60.75
2018020308,140.0,60.75
2018020309,90.0,60.75
2018020310,90.0,60.75
2018020311,140.0,62.5
2018020312,145.0,63.95
2018020313,145.0,145.0
2018020314,115.0,145.0
2018020315,120.0,79.0
2018020316,120.0,115.0
2018020317,120.0,150.0
2018020318,115.0,150.0
2018020319,120.0,115.0
2018020320,115.0,85.0
2018020321,114.0,85.0
2018020322,115.0,115.0
2018020323,109.0,105.0
2018020324,89.0,105.0
2018020325,115.0,115.0
2018020326,64.0,115.0
2018020327,115.0,79.0
2018020328,115.0,79.0
2018020329,115.0,79.0
2018020330,88.0,67.0
2018020331,87.0,76.95
2018020332,87.0,76.95
2018020333,87.0,78.0
2018020334,89.0,108.0
2018020335,115.0,123.0
2018020336,115.0,123.0
2018020337,120.0,115.0
2018020338,120.0,98.5
2018020339,120.0,145.0
2018020340,110.0,115.0
2018020341,90.0,76.0
2018020342,89.0,115.0
2018020343,124.99,115.0
2018020344,124.99,70.95
2018020345,124.99,83.0
2018020346,115.0,85.0
2018020347,61.95,85.0
2018020348,58.55,76.0
2018020401,160.0,76.0
2018020402,62.02,76.0
2018020403,57.99,76.0
2018020404,58.55,76.0
2018020405,120.89174783506277,76.0
2018020406,120.89174783506277,76.0
2018020407,63.0,76.0
2018020408,59.75,76.0
2018020409,59.0,160.0
2018020410,59.75,76.0
2018020411,59.75,76.0
2018020412,59.75,76.0
2018020413,59.75,145.0
2018020414,64.99,76.0
2018020415,54.5,64.0
2018020416,54.5,145.0
2018020417,120.89174783506277,62.5
2018020418,54.5,67.95
2018020419,130.0,67.95
2018020420,130.0,69.0
2018020421,130.0,69.0
2018020422,130.0,69.0
2018020423,130.0,115.0
2018020424,130.0,69.0
2018020425,120.0,69.0
2018020426,120.0,72.45
2018020427,115.0,120.0
2018020428,115.0,90.0
2018020429,120.0,115.0
2018020430,115.0,72.45
2018020431,115.0,120.0
2018020432,115.0,120.0
2018020433,115.0,120.0
2018020434,130.0,185.0
2018020435,115.0,185.0
2018020436,130.0,145.0
2018020437,145.0,180.0
2018020438,180.0,185.0
2018020439,185.0,115.0
2018020440,95.0,115.0
2018020441,120.0,85.0
2018020442,93.0,115.0
2018020443,93.0,150.0
2018020444,93.0,70.95
2018020445,57.8,115.0
